,word
5460,مطالعه کردن
5461,مطالعه کن
5462,مطالعه کندن
5463,مطرح شدن
5464,مطرح کردن
5465,مطرح کندن
5466,مطلع بودن
5467,مطلع ساختن
5468,مطلع شدن
5469,مطلع شستن
5470,مطلع نبودن
5471,مطلع کردن
5472,مطلع کندن
5473,مطلع‌نشده‌اندن
5474,مطلوب باشدن
5475,مطلوب بودن
5476,مطلوب نبودن
5477,مطلوب کردن
5478,مطیع باشدن
5479,مطیع ساختن
5480,مطیع کندن
5481,مظلوم نمایی کردن
5482,معارضه کردن
5483,معاشرت کردن
5484,معاشرت کن
5485,معاضدت کردن
5486,معاف شدن
5487,معاف کردن
5488,معاف کندن
5489,معاف گشتن
5490,معالجه شدن
5491,معالجه کردن
5492,معالجه‌شده‌اندن
5493,معامله کردن
5494,معاوضه شدن
5495,معاوضه کردن
5496,معاوضه کندن
5497,معاینه کردن
5498,معتاد بودن
5499,معتاد شدن
5500,معتاد کردن
5501,معتاد‌شده‌امن
5502,معتبر بودن
5503,معترض شدن
5504,معترف بودن
5505,معتقد بودن
5506,معتقد شدن
5507,معتقد‌شده‌امن
5508,معجزه کردن
5509,معدوم شدن
5510,معذرت خواستن
5511,معرفت داشتن
5512,معرفی شدن
5513,معرفی شستن
5514,معرفی نکردن
5515,معرفی نکندن
5516,معرفی کردن
5517,معرفی کن
5518,معرفی کندن
5519,معرفی‌نشده‌اندن
5520,معروف باشدن
5521,معروف بودن
5522,معروف شدن
5523,معروف کردن
5524,معروف کندن
5525,معروف گردیدن
5526,معزول شدن
5527,معصیت کردن
5528,معطر نمودن
5529,معطر کردن
5530,معطل شدن
5531,معطل ماندن
5532,معطل گذاشتن
5533,معطوف داشتن
5534,معطوف ساختن
5535,معطوف شدن
5536,معطوف نمودن
5537,معطوف کردن
5538,معلق بودن
5539,معلق ماندن
5540,معلوم باشدن
5541,معلوم بودن
5542,معلوم شدن
5543,معلوم نبودن
5544,معلوم نکندن
5545,معلوم کردن
5546,معمول بودن
5547,معمول داشتن
5548,معمول ساختن
5549,معمول شدن
5550,معمول نبودن
5551,معمول کردن
5552,معنا بخشیدن
5553,معنا داشتن
5554,معنا کردن
5555,معنا کندن
5556,معنا‌داری داشتن
5557,معنی بخشن
5558,معنی بخشیدن
5559,معنی دادن
5560,معنی داشتن
5561,معنی کردن
5562,معوق بماندن
5563,معوق کردن
5564,معکوس شدن
5565,معکوس کردن
5566,معکوس گشتن
5567,معین ساختن
5568,معین شدن
5569,معین کردن
5570,معین کندن
5571,معیوب گشتن
5572,مغایرت داشتن
5573,مغتنم شمردن
5574,مغتنم شمرن
5575,مغرور شدن
5576,مغرور‌نشده‌امن
5577,مغز کردن
5578,مغشوش کردن
5579,مغلوب ساختن
5580,مغلوب شدن
5581,مغلوب کردن
5582,مغلوب کندن
5583,مغلوب گشتن
5584,مفتخر ساختن
5585,مفتخر شدن
5586,مفتخر فرمودن
5587,مفقود شدن
5588,مفهوم دادن
5589,مفید باشدن
5590,مفید بودن
5591,مقابل شدن
5592,مقابله کردن
5593,مقابله کندن
5594,مقارن بودن
5595,مقام دادن
5596,مقاوم کردن
5597,مقاومت ورزیدن
5598,مقاومت کردن
5599,مقاومت کندن
5600,مقایسه کردن
5601,مقدر شدن
5602,مقدر کردن
5603,مقدر کن
5604,مقدم بودن
5605,مقدم داشتن
5606,مقدور بودن
5607,مقدور شدن
5608,مقرر داشتن
5609,مقرر کردن
5610,مقروض بودن
5611,مقصر بودن
5612,مقصر دانستن
5613,مقصر شمردن
5614,مقصود داشتن
5615,مقهور کردن
5616,مقید کردن
5617,مقید گشتن
5618,مقیم شدن
5619,ملاحظه داشتن
5620,ملاحظه فرمودن
5621,ملاحظه می‌فرماییدن
5622,ملاحظه کردن
5623,ملاقات داشتن
5624,ملاقات کردن
5625,ملاقات کندن
5626,ملامت کردن
5627,ملایم کردن
5628,ملتهب شدن
5629,ملتهب کردن
5630,ملحق شدن
5631,ملحق کردن
5632,ملحق کندن
5633,ملحق گشتن
5634,ملحوظ داشتن
5635,ملحوظ کردن
5636,ملزم ساختن
5637,ملزم شدن
5638,ملزم نمودن
5639,ملغی شدن
5640,ملقب شدن
5641,ملموس کردن
5642,ملول شدن
5643,ملی شدن
5644,ملی کردن
5645,مماس شدن
5646,ممانعت نمودن
5647,ممانعت ورزیدن
5648,ممانعت کردن
5649,ممانعت کندن
5650,ممتاز بودن
5651,ممتاز ساختن
5652,ممتاز کردن
5653,ممنوع ساختن
5654,ممنوع شدن
5655,ممنوع کردن
5656,ممنوع کندن
5657,ممکن باشدن
5658,ممکن بودن
5659,ممکن دانستن
5660,ممکن ساختن
5661,ممکن شدن
5662,ممکن نبودن
5663,ممکن کردن
5664,ممکن گشتن
5665,منازعت کردن
5666,مناسب باشدن
5667,مناسب بودن
5668,مناسب شدن
5669,مناسب نبودن
5670,مناسب کردن
5671,مناظره کندن
5672,منافات داشتن
5673,منبر رفتن
5674,منبسط شدن
5675,منبسط کردن
5676,منت داشتن
5677,منت نهادن
5678,منت گذاردن
5679,منتج شدن
5680,منتسب بودن
5681,منتسب شدن
5682,منتسب کردن
5683,منتشر ساختن
5684,منتشر شدن
5685,منتشر نمودن
5686,منتشر کردن
5687,منتشر کندن
5688,منتشر گردیدن
5689,منتظر باشدن
5690,منتظر بماندن
5691,منتظر بودن
5692,منتظر شدن
5693,منتظر ماندن
5694,منتفع شدن
5695,منتفی شدن
5696,منتفی کردن
5697,منتقل ساختن
5698,منتقل شدن
5699,منتقل شستن
5700,منتقل کردن
5701,منتقل کندن
5702,منتقل گشتن
5703,منتهی شدن
5704,منتهی گشتن
5705,منجر شدن
5706,منجر گردیدن
5707,منجر گشتن
5708,منجمد کردن
5709,منجمد‌شده‌اندن
5710,منحرف ساختن
5711,منحرف شدن
5712,منحرف کردن
5713,منحرف کندن
5714,منحصر شدن
5715,منحصر کردن
5716,منحل ساختن
5717,منحل شدن
5718,منحل کردن
5719,منحنی شدن
5720,منزل داشتن
5721,منزوی شدن
5722,منزوی کردن
5723,منزوی کندن
5724,منسجم باشدن
5725,منسوب شدن
5726,منسوب کردن
5727,منسوب گشتن
5728,منسوخ شدن
5729,منسوخ کردن
5730,منشا داشتن
5731,منشعب گشتن
5732,منشعب‌شده‌اندن
5733,منصرف شدن
5734,منصرف شستن
5735,منصرف کردن
5736,منصرف کندن
5737,منصرف گشتن
5738,منصرف‌نشده‌اندن
5739,منصوب شدن
5740,منصوب شستن
5741,منصوب نمودن
5742,منصوب کردن
5743,منضبط باشدن
5744,منضم کردن
5745,منضم کندن
5746,منطبق باشدن
5747,منطبق بودن
5748,منطبق شدن
5749,منطبق کردن
5750,منطبق کندن
5751,منطقی کردن
5752,منظم بودن
5753,منظم کندن
5754,منظور داشتن
5755,منظور شدن
5756,منظور کردن
5757,منظور گشتن
5758,منع شدن
5759,منع نمودن
5760,منع کردن
5761,منعقد ساختن
5762,منعقد شدن
5763,منعقد نمودن
5764,منعقد کردن
5765,منعکس ساختن
5766,منعکس شدن
5767,منعکس کردن
5768,منعکس کندن
5769,منع‌شده‌اندن
5770,منفجر شدن
5771,منفجر نشدن
5772,منفجر کردن
5773,منفجر‌نشده‌بودن
5774,منفصل شدن
5775,منفعت داشتن
5776,منفک کردن
5777,منفی نکندن
5778,منقبض شدن
5779,منقح کردن
5780,منقرض ساختن
5781,منقرض شدن
5782,منقرض کردن
5783,منقرض گشتن
5784,منقطع شدن
5785,منقلب شدن
5786,منقلب کندن
5787,منهدم شدن
5788,منهدم کردن
5789,منکر شدن
5790,منکوب ساختن
5791,منگنه کردن
5792,مهاجرت کردن
5793,مهاجرت کندن
5794,مهار زدن
5795,مهار کردن
5796,مهار کندن
5797,مهارت داشتن
5798,مهارت یافتن
5799,مهر شدن
5800,مهر نزدن
5801,مهر و موم کردن
5802,مهر ورزیدن
5803,مهر کردن
5804,مهربان باشدن
5805,مهربان بودن
5806,مهربانی کردن
5807,مهلت دادن
5808,مهلک باشدن
5809,مهم باشدن
5810,مهم بودن
5811,مهم دانستن
5812,مهم شمردن
5813,مهیا ساختن
5814,مهیا شدن
5815,مهیا کردن
5816,مهیا گشتن
5817,مو کشیدن
5818,مواجه ساختن
5819,مواجه شدن
5820,مواجه شستن
5821,مواجه کردن
5822,مواجه کندن
5823,مواجه گردیدن
5824,مواجه گشتن
5825,مواجهه شدن
5826,مواظب باشدن
5827,مواظب بودن
5828,مواظبت کردن
5829,موافق باشدن
5830,موافق بودن
5831,موافق نبودن
5832,موافقت داشتن
5833,موافقت نمودن
5834,موافقت کردن
5835,موافقت کندن
5836,موثر افتادن
5837,موثر باشدن
5838,موثر بودن
5839,موج زدن
5840,موج زندن
5841,موجب شدن
5842,موجب گردیدن
5843,موجود باشدن
5844,موجود بودن
5845,موجود نبودن
5846,موجودیت یافتن
5847,مورد بحث قرار بگیردن
5848,مورد بحث قرار می‌گیردن
5849,مورد بحث قرار گرفتن
5850,مورد بحث قرار گیردن
5851,مورد بحث واقع شدن
5852,مورد تحسین قرار دادندن
5853,مورد تهدید قرار می‌گیردن
5854,مورد تهدید قرار نگیردن
5855,مورد تهدید قرار گرفتن
5856,مورد داشتن
5857,مورد گفتگو قرار گرفتن
5858,موزون کردن
5859,موسوم شدن
5860,موضع گرفتن
5861,موضوعیت داشتن
5862,موظف بودن
5863,موظف ساختن
5864,موظف شدن
5865,موظف کردن
5866,موظف کندن
5867,موظف گشتن
5868,موعظه کردن
5869,موفق شدن
5870,موقوف کردن
5871,مومیایی کردن
5872,مونتاژ کردن
5873,مونتاژ کن
5874,مونس باشدن
5875,موکول شدن
5876,موکول کردن
5877,موکول کندن
5878,مویه کردن
5879,مچ گرفتن
5880,مژده آوردن
5881,مژده دادن
5882,مکاتبه داشتن
5883,مکان دادن
5884,مکان داشتن
5885,مکانیزه کردن
5886,مکتوم بماندن
5887,مکتوم ماندن
5888,مکث کردن
5889,مکدر شدن
5890,مکر کردن
5891,مکر کن
5892,مکلف داشتن
5893,میدان دادن
5894,میدان یافتن
5895,میدان‌داری کردن
5896,میزان کردن
5897,میسر باشدن
5898,میسر بودن
5899,میسر ساختن
5900,میسر شدن
5901,میسر نبودن
5902,میسر کندن
5903,میل داشتن
5904,میل زن
5905,میل شدن
5906,میل کردن
5907,میمنت داشتن
5908,میمون بودن
5909,میهمان کردن
5910,میوه دادن
5911,می‌خواهم زدن
5912,می‌خواهید خوردن
5913,ناامن شدن
5914,ناامن کندن
5915,ناامید باشدن
5916,ناامید بودن
5917,ناامید بکندن
5918,ناامید شدن
5919,ناامید کردن
5920,ناامید کندن
5921,نابسامان شدن
5922,نابود ساختن
5923,نابود شدن
5924,نابود کردن
5925,نابود کندن
5926,نابینا شدن
5927,ناتمام ماندن
5928,ناتوان باشدن
5929,ناتوان بودن
5930,ناتوان ساختن
5931,ناتوان شدن
5932,ناتوان کردن
5933,ناخشنود شدن
5934,ناخن کارن
5935,ناخن گرفتن
5936,نادان بودن
5937,نادرست بودن
5938,نادرست نبودن
5939,نادم‌شده‌اندن
5940,نادیده انگاشتن
5941,نادیده گرفتن
5942,ناراحت باشدن
5943,ناراحت بودن
5944,ناراحت شدن
5945,ناراحت شستن
5946,ناراحت کردن
5947,ناراحت کندن
5948,ناراحتی داشتن
5949,ناراحتی کردن
5950,ناراضی کردن
5951,نارو زدن
5952,ناز کردن
5953,نازل شدن
5954,نازل کردن
5955,نازل کن
5956,نازک شدن
5957,نازک کردن
5958,ناسازگار بودن
5959,ناسزا گفتن
5960,ناشایسته شدن
5961,ناشتا خوردن
5962,ناشی باشدن
5963,ناشی بودن
5964,ناشی شدن
5965,ناظر بودن
5966,نافرجام ماندن
5967,نافرمانی کردن
5968,نافرمانی کندن
5969,ناقص بودن
5970,ناله کردن
5971,نام بردن
5972,نام دادن
5973,نام داشتن
5974,نام ن
5975,نام نهادن
5976,نام نوشتن
5977,نام نویسی کردن
5978,نام کردن
5979,نام گرفتن
5980,نام یافتن
5981,نامتناسب بودن
5982,نامتناسب شدن
5983,نامتناسب کردن
5984,نامتوازن کردن
5985,نامزد شدن
5986,نامزد کردن
5987,نامزد کندن
5988,نامه نوشتن
5989,ناموفق بودن
5990,ناموفق شدن
5991,نامیده شدن
5992,نان خوردن
5993,ناهماهنگ باشدن
5994,ناهماهنگ بودن
5995,ناپایدار بودن
5996,ناپدید شدن
5997,ناپدید کردن
5998,ناپیدا شدن
5999,ناچار بودن
6000,ناچار ساختن
6001,ناچار شدن
6002,ناچار نبودن
6003,ناچار کردن
6004,ناچار‌شده‌اندن
6005,ناک اوت می‌کردن
6006,ناکارآمد شدن
6007,ناکافی بودن
6008,ناکام بماندن
6009,ناکام شدن
6010,ناکام ماندن
6011,ناکام کردن
6012,ناگزیر باشدن
6013,ناگزیر بودن
6014,ناگزیر ساختن
6015,ناگزیر شدن
6016,ناگزیر کردن
6017,نایل آمدن
6018,نایل می‌آیندن
6019,نبرد کردن
6020,نتیجه بخشن
6021,نتیجه بخشیدن
6022,نتیجه دادن
6023,نتیجه نگرفتن
6024,نتیجه گرفتن
6025,نجات دادن
6026,نجات پیدا می‌کندن
6027,نجات پیدا کردندن
6028,نجات پیدا کندن
6029,نجات پیدا کنندن
6030,نجات پیدا کنیمن
6031,نجات یافتن
6032,نجوا کردن
6033,نحس بودن
6034,نخ کشیدن
6035,نخودی خندیدن
6036,ندا دادن
6037,ندا رسیدن
6038,ندا کردن
6039,ندارد اظهار داشتن
6040,ندارد برخورد کنیدن
6041,ندبه کندن
6042,ندیده گرفتن
6043,نذر کردن
6044,نرم شدن
6045,نرم کردن
6046,نرمش کردن
6047,نرمی کن
6048,نزاع کردن
6049,نزدیک آوردن
6050,نزدیک باشدن
6051,نزدیک بودن
6052,نزدیک رفتن
6053,نزدیک رودن
6054,نزدیک شدن
6055,نزدیک شستن
6056,نزدیک نشدن
6057,نزدیک کردن
6058,نزدیک کندن
6059,نزدیکی داشتن
6060,نزول کردن
6061,نسبت دادن
6062,نسبت داشتن
6063,نسخه نوشتن
6064,نسخه پیچیدن
6065,نسخ‌نشده‌باشدن
6066,نشان دادن
6067,نشان داشتن
6068,نشان کردن
6069,نشانه رفتن
6070,نشانه کردن
6071,نشانه گذاشتن
6072,نشانه گرفتن
6073,نشت کردن
6074,نشخوار کردن
6075,نشر دادن
6076,نشست کردن
6077,نشستی داشتن
6078,نصب شدن
6079,نصب نکردن
6080,نصب کردن
6081,نصف شدن
6082,نصف کردن
6083,نصیب گرفتن
6084,نصیحت کردن
6085,نصیحت کندن
6086,نضج گرفتن
6087,نطق کردن
6088,نظارت داشتن
6089,نظارت کردن
6090,نظارت کندن
6091,نظاره کردن
6092,نظاره کن
6093,نظاره کندن
6094,نظام دادن
6095,نظام داشتن
6096,نظر افکندن
6097,نظر انداختن
6098,نظر بکندن
6099,نظر خواستن
6100,نظر دادن
6101,نظر داشتن
6102,نظر دوختن
6103,نظر نمان
6104,نظر کردن
6105,نظر کندن
6106,نظرخواهی کردن
6107,نظرسنجی کردن
6108,نظم بخشیدن
6109,نظم دادن
6110,نعره زدن
6111,نعل زدن
6112,نعل کردن
6113,نعل کندن
6114,نفخ کردن
6115,نفرت داشتن
6116,نفرین کردن
6117,نفس نفس می‌زندن
6118,نفس کشیدن
6119,نفس گرفتن
6120,نفع بخشن
6121,نفله شدن
6122,نفله کردن
6123,نفوذ دادن
6124,نفوذ داشتن
6125,نفوذ پیدا کندن
6126,نفوذ کردن
6127,نفوذ کندن
6128,نفوذ یافتن
6129,نفی شدن
6130,نفی کردن
6131,نق زدن
6132,نقاره نواختن
6133,نقاشی کردن
6134,نقاشی کشیدن
6135,نقب زدن
6136,نقد کردن
6137,نقش بستن
6138,نقش داشتن
6139,نقش زن
6140,نقش کردن
6141,نقش کندن
6142,نقشه کشیدن
6143,نقص داشتن
6144,نقض عهد نکندن
6145,نقض عهد کردن
6146,نقض کردن
6147,نقض کندن
6148,نقل شدن
6149,نقل قول می‌کندن
6150,نقل مکان می‌کندن
6151,نقل مکان کردن
6152,نقل مکان کردندن
6153,نقل نمودن
6154,نقل کردن
6155,نماز بخواندن
6156,نماز خواندن
6157,نماز گذاردن
6158,نماز گذاشتن
6159,نماز گزاردن
6160,نمایان بودن
6161,نمایان ساختن
6162,نمایان شدن
6163,نمایان کردن
6164,نمایش دادن
6165,نماینده بودن
6166,نمدار شدن
6167,نمره دادن
6168,نمو کردن
6169,نمود دادن
6170,نمود داشتن
6171,نمود پیدا می‌کندن
6172,نمود پیدا نمی‌کندن
6173,نمود پیدا کندن
6174,نمود کردن
6175,نمود یافتن
6176,نمودار شدن
6177,نمک خوردن
6178,ننگ داشتن
6179,نهادینه ساختن
6180,نهادینه کردن
6181,نهان داشتن
6182,نهان شدن
6183,نهان ماندن
6184,نهی کردن
6185,نهی کندن
6186,نهیب بزندن
6187,نو شدن
6188,نو کردن
6189,نوآوری داشتن
6190,نوازش دادن
6191,نوازش کردن
6192,نور دادن
6193,نورافشانی کردن
6194,نورانی ساختن
6195,نورانی کردن
6196,نوسازی شدن
6197,نوسازی کردن
6198,نوسازی کندن
6199,نوسان داشتن
6200,نوسان کردن
6201,نوسان کندن
6202,نوش جان می‌کندن
6203,نوشته شدن
6204,نوشته‌شده‌بودن
6205,نوشته‌نشده‌بودن
6206,نوشیدن
6207,نومید ساختن
6208,نومید شدن
6209,نوید دادن
6210,نکوهش کردن
6211,نگارش یافتن
6212,نگاشته شدن
6213,نگاه افکندن
6214,نگاه بکندن
6215,نگاه داشتن
6216,نگاه نکندن
6217,نگاه کردن
6218,نگاه کن
6219,نگاه کندن
6220,نگاهداری کردن
6221,نگاه‌داری کردن
6222,نگران باشدن
6223,نگران بودن
6224,نگران شدن
6225,نگرانی داشتن
6226,نگهبانی دادن
6227,نگهداری کردن
6228,نگهداری کن
6229,نگهداری کندن
6230,نی زن
6231,نی لبک می‌زدن
6232,نیابت کردن
6233,نیاز آمدن
6234,نیاز داشتن
6235,نیاز شدن
6236,نیاز پیدا می‌کندن
6237,نیاز پیدا کردن
6238,نیاز کردن
6239,نیاز گفتن
6240,نیازمند بودن
6241,نیازمند شدن
6242,نیازمند کردن
6243,نیایش کردن
6244,نیرنگ زدن
6245,نیرو بخشیدن
6246,نیرو داشتن
6247,نیرو گرفتن
6248,نیرومند بودن
6249,نیرومند کردن
6250,نیزه زدن
6251,نیست باشدن
6252,نیست شدن
6253,نیست کردن
6254,نیش زدن
6255,نیشگون گرفتن
6256,نیم خیز می‌شودن
6257,نیم پز شدن
6258,نیمه کاره ماندن
6259,نیمه کاره گذاشتن
6260,نیمه کاره گذاشتندن
6261,نیمه کردن
6262,نیک بخت شوندن
6263,نیکو داشتن
6264,نیکی می‌کن
6265,نیکی کردن
6266,نیکی کندن
6267,هار کردن
6268,هبه کردن
6269,هتاک بودن
6270,هجو کردن
6271,هجوم آوردن
6272,هجوم بردن
6273,هدایت شدن
6274,هدایت فرمودن
6275,هدر دادن
6276,هدر رفتن
6277,هدر رودن
6278,هدف قرار دادن
6279,هدف قرار دادندن
6280,هدف قرار دهندن
6281,هدف قرار دهیمن
6282,هدف قرار می‌دادن
6283,هدف قرار می‌دهدن
6284,هدف قرار می‌دهندن
6285,هدف قرار نمی‌دهندن
6286,هدف گرفتن
6287,هدیه دادن
6288,هدیه کردن
6289,هراس داشتن
6290,هراسان بودن
6291,هراسان کردن
6292,هراسان کندن
6293,هرج و مرج باشدن
6294,هرج و مرج می‌کندن
6295,هزینه شدن
6296,هست شدن
6297,هست کردن
6298,هستی یافتن
6299,هشدار دادن
6300,هشیار کردن
6301,هضم شدن
6302,هضم نشدن
6303,هضم کردن
6304,هضم کندن
6305,هفت تیر می‌کشدن
6306,هق هق می‌کردن
6307,هل دادن
6308,هلاک شدن
6309,هلاک گشتن
6310,هم بستر می‌شدن
6311,هم داستان می‌شودن
6312,هم زدن
6313,هم صحبت شودن
6314,هم پیمان شدندن
6315,هم پیمان شویدن
6316,هم پیمان می‌شوندن
6317,همانندی داشتن
6318,هماهنگ ساختن
6319,هماهنگ شدن
6320,هماهنگ کردن
6321,هماهنگ کندن
6322,هماهنگی داشتن
6323,همبستگی داشتن
6324,همت کردن
6325,همت کندن
6326,همت گماردن
6327,همت گماشتن
6328,همدست شدن
6329,همراه باشدن
6330,همراه بودن
6331,همراه داشتن
6332,همراه ساختن
6333,همراه شدن
6334,همراه شستن
6335,همراه نبودن
6336,همراه کردن
6337,همراه کندن
6338,همراهی کردن
6339,همراهی کندن
6340,همسان باشدن
6341,همسان نبودن
6342,همسایه بودن
6343,همسو بودن
6344,همسو شدن
6345,همنشین بودن
6346,هموار ساختن
6347,هموار شدن
6348,هموار کردن
6349,هموار کندن
6350,هموار گشتن
6351,همکاری داشتن
6352,همکاری کردن
6353,همکاری کندن
6354,همگانی بودن
6355,همگانی شدن
6356,همگانی کردن
6357,همگرایی داشتن
6358,همیشه بودن
6359,هو کردن
6360,هوا رفتن
6361,هوا رون
6362,هوا گرفتن
6363,هواداری کردن
6364,هوار زدن
6365,هوایی شدن
6366,هورا کشیدن
6367,هوس کردن
6368,هولناک نبودن
6369,هیپنوتیزم شدن
6370,هیچ گفتن
6371,وا کردن
6372,وابسته باشدن
6373,وابسته بودن
6374,وابسته شدن
6375,وابسته کردن
6376,وابستگی داشتن
6377,وابستگی نداشتن
6378,واجب باشدن
6379,واجب بودن
6380,واجب دانستن
6381,وادار بکندن
6382,وادار ساختن
6383,وادار نکندن
6384,وادار کردن
6385,وادار کندن
6386,وارد آمدن
6387,وارد آوردن
6388,وارد باشدن
6389,وارد بودن
6390,وارد بکندن
6391,وارد ساختن
6392,وارد شدن
6393,وارد شستن
6394,وارد عمل شدن
6395,وارد عمل شدندن
6396,وارد عمل شدیمن
6397,وارد عمل شودن
6398,وارد عمل شوندن
6399,وارد عمل شویمن
6400,وارد عمل می‌شودن
6401,وارد عمل می‌شوندن
6402,وارد نکندن
6403,وارد کردن
6404,وارد کندن
6405,وارسی شدن
6406,وارون شدن
6407,وارونه شدن
6408,وارونه کردن
6409,وارونه کندن
6410,وارونه‌شده‌اندن
6411,واریز شدن
6412,واریز کردن
6413,واصل شدن
6414,واضح باشدن
6415,واضح بودن
6416,واضح نبودن
6417,واق واق کردن
6418,واقع شدن
6419,واقعیت بخشیدن
6420,واقعیت داشتن
6421,واقع‌نشده‌باشدن
6422,واقع‌نشده‌بودن
6423,واقف بودن
6424,واقف ساختن
6425,واقف شدن
6426,وام دادن
6427,وام گرفتن
6428,وانمود ساختن
6429,وانمود کردن
6430,وانمود کندن
6431,واهمه داشتن
6432,واپس رفتن
6433,واپس زدن
6434,واژگون شدن
6435,واکس زدن
6436,واکنش نشان دادن
6437,واکنش نشان دادندن
6438,واکنش نشان دهدن
6439,واکنش نشان دهندن
6440,واکنش نشان می‌دهدن
6441,واکنش نشان می‌دهندن
6442,واکنش نشان می‌دهیمن
6443,واگذار شدن
6444,واگذار کردن
6445,واگذار کندن
6446,واگذار گردیدن
6447,وتو کردن
6448,وجد کردن
6449,وجه داشتن
6450,وجود داشتن
6451,وجود نداشتن
6452,وجود یافتن
6453,وحشت داشتن
6454,وحشت زده می‌کردن
6455,وحشت زده کردن
6456,وحشت کردن
6457,وحشتناک بودن
6458,وحی شدن
6459,وخیم شدن
6460,وداع کردن
6461,وداع کندن
6462,وداع گفتن
6463,ورزش دادن
6464,ورزش نکردن
6465,ورزش کردن
6466,ورشکست شدن
6467,ورشکست نشدن
6468,ورق خوردن
6469,ورق زدن
6470,ورم کردن
6471,وزارت کردن
6472,وزن داشتن
6473,وزن کردن
6474,وزوز کردن
6475,وزیر بودن
6476,وساطت کندن
6477,وسعت بخشیدن
6478,وسعت دادن
6479,وسعت داشتن
6480,وسعت گرفتن
6481,وسعت یافتن
6482,وسوسه کردن
6483,وسیله شدن
6484,وصف کردن
6485,وصل شدن
6486,وصل کردن
6487,وصل کندن
6488,وصلت کردن
6489,وصله کردن
6490,وصول کردن
6491,وصیت کردن
6492,وضع شدن
6493,وضع نمودن
6494,وضع کردن
6495,وضع کندن
6496,وضع‌نشده‌بودن
6497,وطن دوست بودن
6498,وظیفه داشتن
6499,وعده دادن
6500,وعده فرمودن
6501,وعده کردن
6502,وعظ کردن
6503,وفا نکندن
6504,وفا کردن
6505,وفات کردن
6506,وفات یافتن
6507,وفادار باشدن
6508,وفادار بودن
6509,وفاداری کردن
6510,وفق دادن
6511,وقت بردن
6512,وقت خواستن
6513,وقت دادن
6514,وقت داشتن
6515,وقت پیدا نکردمن
6516,وقت کارن
6517,وقت گذاشتن
6518,وقت گرفتن
6519,وقفه دن
6520,وقوف داشتن
6521,وقوف کردن
6522,وقوف یافتن
6523,ول کردن
6524,ول کن
6525,ولادت یافتن
6526,ولو شدن
6527,وکالت داشتن
6528,وکیل شدن
6529,ویران ساختن
6530,ویران شدن
6531,ویران کردن
6532,ویران کندن
6533,ویراژ دادن
6534,ویرایش کردن
6535,ویژه کردن
6536,پا زدن
6537,پا شدن
6538,پا نهادن
6539,پا پیش بگذارندن
6540,پا کردن
6541,پا کندن
6542,پا کوفتن
6543,پا گذاردن
6544,پا گذاشتن
6545,پا گرفتن
6546,پابرجا ماندن
6547,پاداش دادن
6548,پاداش گرفتن
6549,پادشاهی کردن
6550,پادویی کردن
6551,پارسا بودن
6552,پاره شدن
6553,پاره پاره شدن
6554,پاره پاره می‌کردن
6555,پاره کردن
6556,پاره کندن
6557,پارک کردن
6558,پارک کندن
6559,پاس دادن
6560,پاس داشتن
6561,پاسخ دادن
6562,پاسخ گفتن
6563,پاشیده شدن
6564,پافشاری داشتن
6565,پافشاری کردن
6566,پافشاری کندن
6567,پالایش کردن
6568,پالایش کندن
6569,پاک بودن
6570,پاک ساختن
6571,پاک شدن
6572,پاک کردن
6573,پاک کندن
6574,پاکیزه کردن
6575,پای کوفتن
6576,پایان بخشن
6577,پایان بخشیدن
6578,پایان دادن
6579,پایان پذیرفتن
6580,پایان گرفتن
6581,پایان یافتن
6582,پایبند باشدن
6583,پایبند بودن
6584,پایبند نبودن
6585,پایدار باشدن
6586,پایدار بماندن
6587,پایدار بودن
6588,پایدار ماندن
6589,پایدار کردن
6590,پایداری داشتن
6591,پایداری کردن
6592,پایداری کندن
6593,پاینده بودن
6594,پایه گذاردن
6595,پایه گذاشتن
6596,پایین آمدن
6597,پایین آوردن
6598,پایین انداختن
6599,پایین رفتن
6600,پایین کشیدن
6601,پخته شدن
6602,پخش شدن
6603,پخش نشدن
6604,پخش نکندن
6605,پخش کردن
6606,پخش کندن
6607,پدرکشتگی داشتن
6608,پدید آمدن
6609,پدید آوردن
6610,پدید می‌آیندن
6611,پدیدار شدن
6612,پدیدار گشتن
6613,پذیرا شدن
6614,پذیرایی کردن
6615,پذیرا‌نشده‌باشدن
6616,پذیرفته شدن
6617,پر بودن
6618,پر بکندن
6619,پر زدن
6620,پر شدن
6621,پر کردن
6622,پر کندن
6623,پر گرفتن
6624,پراکنده شدن
6625,پراکنده کردن
6626,پرت کردن
6627,پرتاب کردن
6628,پرتاب کندن
6629,پرتو افکندن
6630,پرخاش کردن
6631,پرخاشگری کردن
6632,پرخوری کردن
6633,پرداخت دن
6634,پرداخت شدن
6635,پرداخت کردن
6636,پرداخت کندن
6637,پردازش کردن
6638,پرده برداری می‌کندن
6639,پرده برداری کردن
6640,پرده برداشتن
6641,پرده دری کردن
6642,پرزور بودن
6643,پرس وجو می‌کندن
6644,پرستاری کردن
6645,پرستش کردن
6646,پرسش کردن
6647,پرسه زدن
6648,پرنشاط کردن
6649,پرهیز دادن
6650,پرهیز داشتن
6651,پرهیز کردن
6652,پرهیز کندن
6653,پرهیزکار بودن
6654,پروا داشتن
6655,پروا کردن
6656,پروا کن
6657,پروار شدن
6658,پرواز دادن
6659,پرواز کردن
