,word
9822,مهمان کن
9823,مهمانی رفتن
9824,مهیا باشدن
9825,مهیا بودن
9826,مهیا ساختن
9827,مهیا شدن
9828,مهیا نمایدن
9829,مهیا نمودن
9830,مهیا کردن
9831,مهیا کندن
9832,مهیا گشتن
9833,مواجه خواهد ساختن
9834,مواجه خواهد شدن
9835,مواجه خواهند شدن
9836,مواجه خواهید شدن
9837,مواجه خواهیم شدن
9838,مواجه ساختن
9839,مواجه شدن
9840,مواجه شدیدن
9841,مواجه شستن
9842,مواجه کردن
9843,مواجه کندن
9844,مواجه گردیدن
9845,مواجه گشتن
9846,مواخذه کردن
9847,مواظب باشدن
9848,مواظب باشندن
9849,مواظب باشیدن
9850,مواظب باشیمن
9851,مواظب باشین
9852,مواظب بودن
9853,مواظبت نکندن
9854,مواظبت کردن
9855,مواظبت کن
9856,مواظبت کندن
9857,موافق باشدن
9858,موافق باشمن
9859,موافق باشندن
9860,موافق باشیدن
9861,موافق بودن
9862,موافق شدن
9863,موافق نبودن
9864,موافقت خواستن
9865,موافقت داشتن
9866,موافقت نمایدن
9867,موافقت نمودن
9868,موافقت کردن
9869,موافقت کندن
9870,موثر افتادن
9871,موثر باشدن
9872,موثر باشندن
9873,موثر بودن
9874,موثر خواهد بودن
9875,موثر نبودن
9876,موجب بشودن
9877,موجب خواهد شدن
9878,موجب شدن
9879,موجب گردیدن
9880,موجب گشتن
9881,موجه باشدن
9882,موجه بودن
9883,موجود باشدن
9884,موجود باشندن
9885,موجود بودن
9886,موجود خواهد بودن
9887,موجود داشتن
9888,موجود نبودن
9889,مورد داشتن
9890,مورمور شدن
9891,موسوم شدن
9892,موضع خواهند گرفتن
9893,موضع گرفتن
9894,موضوعیت داشتن
9895,موظف بودن
9896,موظف شدن
9897,موظف کردن
9898,موعظه کردن
9899,موعظه کن
9900,موعظه کندن
9901,موفق بشودن
9902,موفق خواهد شدن
9903,موفق خواهید شدن
9904,موفق شدن
9905,موفق شدیدن
9906,موفق شستن
9907,موفق شومن
9908,موفق نخواهد شدن
9909,موفق نخواهند شدن
9910,موفق نخواهید شدن
9911,موفقیت یافتن
9912,موقعیت داشتن
9913,موقوف داشتن
9914,موقوف شدن
9915,مومیایی کردن
9916,مونتاژ شدن
9917,مونتاژ کردن
9918,موکول شدن
9919,موکول کردن
9920,موکول کندن
9921,مویه کردن
9922,مچ انداختن
9923,مچ گرفتن
9924,مچاله شدن
9925,مچاله کردن
9926,مژده دادن
9927,مژده دن
9928,مژده دهمن
9929,مژده رساندن
9930,مک زدن
9931,مکاتبه کردن
9932,مکان دادن
9933,مکان داشتن
9934,مکانیزه کردن
9935,مکتوب شدن
9936,مکتوب کردن
9937,مکتوم داشتن
9938,مکث کردن
9939,مکث کندن
9940,مکر کردن
9941,مکرر شدن
9942,مکلف شدن
9943,مکلف کردن
9944,میانه روی کندن
9945,میخ شدن
9946,میدان دادن
9947,میدان ندادن
9948,میراث بردن
9949,میراث برن
9950,میزان کردن
9951,میسر باشدن
9952,میسر بودن
9953,میسر خواهد بودن
9954,میسر خواهد شدن
9955,میسر ساختن
9956,میسر شدن
9957,میسر نبودن
9958,میسر نخواهد بودن
9959,میسر نخواهد شدن
9960,میسر کردن
9961,میسر کندن
9962,میل خواهد کردن
9963,میل دارین
9964,میل داشتن
9965,میل زن
9966,میل شدن
9967,میل شدیدن
9968,میل ندارین
9969,میل کردن
9970,میل کندن
9971,میل گرفتن
9972,میمون بودن
9973,میهمان شدن
9974,میهمان کن
9975,میهمانی دادن
9976,میوه دادن
9977,می‌خوردن
9978,می‌زدن
9979,نا داشتن
9980,نائل آمدن
9981,نائل خواهد شدن
9982,نائل شدن
9983,نائل شستن
9984,نائل کندن
9985,ناامن شدن
9986,ناامن کردن
9987,ناامید باشدن
9988,ناامید بودن
9989,ناامید خواهد شدن
9990,ناامید شدن
9991,ناامید کردن
9992,ناامید کندن
9993,ناامید گشتن
9994,نابود خواهد شدن
9995,نابود خواهد کردن
9996,نابود خواهند شدن
9997,نابود ساختن
9998,نابود شدن
9999,نابود کردن
10000,نابود کردین
10001,نابود کن
10002,نابود کندن
10003,نابینا شدن
10004,ناتمام ماندن
10005,ناتمام گذاشتن
10006,ناتوان باشدن
10007,ناتوان بودن
10008,ناتوان خواهند بودن
10009,ناتوان ساختن
10010,ناتوان شدن
10011,ناتوان نبودن
10012,ناخن گیرن
10013,ناخنک زدن
10014,ناخوش داشتن
10015,نادان باشدن
10016,نادانی کردن
10017,نادرست باشدن
10018,نادرست بودن
10019,نادیده انگاشتن
10020,نادیده گرفتن
10021,ناراحت باشدن
10022,ناراحت باشمن
10023,ناراحت باشندن
10024,ناراحت باشیدن
10025,ناراحت بودن
10026,ناراحت شدن
10027,ناراحت شدیدن
10028,ناراحت شستن
10029,ناراحت شون
10030,ناراحت نبودن
10031,ناراحت کردن
10032,ناراحت کندن
10033,ناراحت گشتن
10034,ناراحتی کردن
10035,ناراضی کردن
10036,ناز کردن
10037,ناز کردین
10038,ناز کن
10039,ناز کنین
10040,نازل خواهد شدن
10041,نازل شدن
10042,نازل کردن
10043,نازل کندن
10044,نازک شدن
10045,ناسازگار باشدن
10046,ناسزا گفتن
10047,ناسپاسی کردن
10048,ناشی شدن
10049,ناظر باشندن
10050,ناظر بودن
10051,نافرجام ماندن
10052,نافرمانی کردن
10053,نافرمانی کندن
10054,ناقص باشدن
10055,ناقص بودن
10056,ناقص خواهد بودن
10057,ناقص شدن
10058,ناقص گذاشتن
10059,ناقصی داشتن
10060,ناله کردن
10061,ناله کشیدن
10062,ناله کن
10063,ناله کندن
10064,نام آوردن
10065,نام ببرن
10066,نام بردن
10067,نام برن
10068,نام برندن
10069,نام دادن
10070,نام دارن
10071,نام داشتن
10072,نام دن
10073,نام نبردن
10074,نام نهادن
10075,نام نویسین
10076,نام کردن
10077,نام کندن
10078,نام گذاشتن
10079,نام گرفتن
10080,نام یافتن
10081,نامرتب بودن
10082,نامردی کردن
10083,نامزد شدن
10084,نامزد کردن
10085,نامنظم باشدن
10086,نامنظم بودن
10087,نامه نوشتن
10088,نامه نویسین
10089,ناموفق بودن
10090,نامیده خواهد شدن
10091,نامیده شدن
10092,نان داشتن
10093,ناپایدار بودن
10094,ناپدید شدن
10095,ناپدید کردن
10096,ناپدید گشتن
10097,ناپسند دانستن
10098,ناپسند شمردن
10099,ناپیدا شدن
10100,ناچار بودن
10101,ناچار خواهید بودن
10102,ناچار شدن
10103,ناچار شستن
10104,ناچار شومن
10105,ناچار کردن
10106,ناکافی بودن
10107,ناکام بماندن
10108,ناکام خواهد ماندن
10109,ناکام خواهند ماندن
10110,ناکام شدن
10111,ناکام ماندن
10112,ناگزیر بودن
10113,ناگزیر شدن
10114,نایاب شدن
10115,نایل آمدن
10116,نبرد کردن
10117,نبرد کندن
10118,نبوت کردن
10119,نتیجه بخشن
10120,نتیجه بخشیدن
10121,نتیجه بخشین
10122,نتیجه خواهد دادن
10123,نتیجه خواهیم گرفتن
10124,نتیجه دادن
10125,نتیجه داشتن
10126,نتیجه دن
10127,نتیجه ندادن
10128,نتیجه نگرفتن
10129,نتیجه گرفتن
10130,نثار کردن
10131,نجات بخشدن
10132,نجات بخشن
10133,نجات بخشیدن
10134,نجات بخشین
10135,نجات بدن
10136,نجات خواهد دادن
10137,نجات خواهد یافتن
10138,نجات خواهند یافتن
10139,نجات خواهی یافتن
10140,نجات خواهیم یافتن
10141,نجات دادن
10142,نجات دن
10143,نجات دهمن
10144,نجات یافتن
10145,نجوا کردن
10146,نحس باشدن
10147,نحس باشندن
10148,نحس بودن
10149,نحیف شدن
10150,نخ رشتن
10151,نخ کردن
10152,نخ کشیدن
10153,نخواهد خوردن
10154,نخواهد زدن
10155,نخواهم زدن
10156,نخواهید خوردن
10157,نخواهید زدن
10158,نخواهیم زدن
10159,نخورده اسن
10160,نخورده امن
10161,نخورده اندن
10162,نخورده باشدن
10163,نخورده بودن
10164,ندا آمدن
10165,ندا دادن
10166,ندا رسیدن
10167,ندا زدن
10168,ندا زندن
10169,ندا کردن
10170,ندامت کشیدن
10171,ندید گرفتن
10172,ندیده گرفتن
10173,نذر کردن
10174,نذر کردین
10175,نذر کندن
10176,نذر کنین
10177,نرخ گذاشتن
10178,نرم شدن
10179,نرم کردن
10180,نرم کندن
10181,نرمال شدن
10182,نرمش کردن
10183,نزاع داشتن
10184,نزاع کردن
10185,نزده اسن
10186,نزده بودن
10187,نزدیک آمدن
10188,نزدیک باشدن
10189,نزدیک باشندن
10190,نزدیک بشودن
10191,نزدیک بودن
10192,نزدیک رفتن
10193,نزدیک شدن
10194,نزدیک شستن
10195,نزدیک شومن
10196,نزدیک شون
10197,نزدیک نبودن
10198,نزدیک کردن
10199,نزدیک کندن
10200,نزدیکی داشتن
10201,نزدیکی کردن
10202,نزول خواهد کردن
10203,نزول دادن
10204,نزول کردن
10205,نزول کندن
10206,نزول یافتن
10207,نسب کردن
10208,نسبت بدهین
10209,نسبت دادن
10210,نسبت دارین
10211,نسبت داشتن
10212,نسبت دهمن
10213,نسخ شدن
10214,نسخ کردن
10215,نسخه نویسین
10216,نسخه پیچیدن
10217,نشئت گرفتن
10218,نشاط آوردن
10219,نشاط بخشن
10220,نشاط بخشیدن
10221,نشاط داشتن
10222,نشاط کردن
10223,نشاط کندن
10224,نشان بدن
10225,نشان بدهین
10226,نشان خواهد دادن
10227,نشان خواهم دادن
10228,نشان خواهند دادن
10229,نشان خواهیم دادن
10230,نشان دادن
10231,نشان دارن
10232,نشان داشتن
10233,نشان دن
10234,نشان دهمن
10235,نشان شدن
10236,نشان نخواهد دادن
10237,نشان ندادن
10238,نشان کردن
10239,نشان گذاشتن
10240,نشان گرفتن
10241,نشانه بودن
10242,نشانه رفتن
10243,نشانه روین
10244,نشانه گذاشتن
10245,نشانه گرفتن
10246,نشت کردن
10247,نشخوار کردن
10248,نشر دادن
10249,نشر کردن
10250,نشر یافتن
10251,نصب خواهد شدن
10252,نصب شدن
10253,نصب کردن
10254,نصب کندن
10255,نصف شدن
10256,نصف کردن
10257,نصیب شدن
10258,نصیب کندن
10259,نصیحت کردن
10260,نصیحت کن
10261,نصیحت کندن
10262,نضج گرفتن
10263,نظارت داشتن
10264,نظارت کردن
10265,نظارت کندن
10266,نظاره کردن
10267,نظاره کن
10268,نظاره کندن
10269,نظام داشتن
10270,نظام مند کردن
10271,نظام گرفتن
10272,نظام یافتن
10273,نظر افکندن
10274,نظر انداختن
10275,نظر بدن
10276,نظر خواستن
10277,نظر دادن
10278,نظر دارین
10279,نظر داشتن
10280,نظر دوختن
10281,نظر زن
10282,نظر نمایدن
10283,نظر نمودن
10284,نظر کردن
10285,نظر کن
10286,نظر کندن
10287,نظر کنین
10288,نظریه‌پردازی کردن
10289,نظریه‌پردازی کندن
10290,نظم بخشیدن
10291,نظم بخشین
10292,نظم دادن
10293,نظم داشتن
10294,نظم دن
10295,نظم یافتن
10296,نعره زدن
10297,نعره کشیدن
10298,نعل زدن
10299,نغمه خوان
10300,نغمه سرایی کردن
10301,نفاق ورزیدن
10302,نفرت داشتن
10303,نفرت کندن
10304,نفرین خواهم کردن
10305,نفرین شدن
10306,نفرین کردن
10307,نفرین کندن
10308,نفس زدن
10309,نفس کشیدن
10310,نفس گرفتن
10311,نفس گیرن
10312,نفله کن
10313,نفوذ داشتن
10314,نفوذ کردن
10315,نفوذ کندن
10316,نفی شدن
10317,نفی کردن
10318,نفی کندن
10319,نق زدن
10320,نق زن
10321,نقاره زدن
10322,نقاشی کردن
10323,نقاشی کشیدن
10324,نقاشی کن
10325,نقاشی کندن
10326,نقب زدن
10327,نقد نوشتن
10328,نقد کردن
10329,نقش آفرینی کردن
10330,نقش آفرینی کندن
10331,نقش بر زمین شدن
10332,نقش بستن
10333,نقش بندن
10334,نقش خواهد داشتن
10335,نقش خواهند کردن
10336,نقش دارن
10337,نقش داشتن
10338,نقش زدن
10339,نقش زن
10340,نقش کردن
10341,نقش کندن
10342,نقشه ریختن
10343,نقشه کشن
10344,نقشه کشیدن
10345,نقص داشتن
10346,نقصان پذیرفتن
10347,نقض کردن
10348,نقض کندن
10349,نقطه گذاشتن
10350,نقل خواهم کردن
10351,نقل شدن
10352,نقل قول کردن
10353,نقل مکان خواهد کردن
10354,نقل مکان کردن
10355,نقل مکان کندن
10356,نقل نمایدن
10357,نقل نمودن
10358,نقل نکردن
10359,نقل کردن
10360,نقل کن
10361,نقل کندن
10362,نم دارن
10363,نم کشیدن
10364,نم گرفتن
10365,نماز بخواندن
10366,نماز بردن
10367,نماز برن
10368,نماز خواندن
10369,نماز نخواندن
10370,نماز گذاردن
10371,نماز گذاشتن
10372,نماز گزاردن
10373,نمایان بودن
10374,نمایان خواهد بودن
10375,نمایان خواهد شدن
10376,نمایان خواهد کردن
10377,نمایان ساختن
10378,نمایان شدن
10379,نمایان کردن
10380,نمایان کندن
10381,نمایان گردیدن
10382,نمایان گشتن
10383,نمایش دادن
10384,نمایش دهمن
10385,نماینده بودن
10386,نمد مالین
10387,نمره دادن
10388,نمره گرفتن
10389,نمو کردن
10390,نمو یافتن
10391,نمود داشتن
10392,نمود یافتن
10393,نمودار شدن
10394,نمودار کردن
10395,نمونه برداری کردن
10396,نمونه گرفتن
10397,نمک خوردن
10398,نمک داشتن
10399,نمک پاشیدن
10400,نهادینه ساختن
10401,نهادینه کردن
10402,نهادینه کندن
10403,نهان داشتن
10404,نهان شدن
10405,نهان ماندن
10406,نهان کردین
10407,نهان گشتن
10408,نهی کردن
10409,نهی کندن
10410,نهیب زدن
10411,نو ساختن
10412,نو شدن
10413,نو کردن
10414,نوازش دادن
10415,نوازش کردن
10416,نوازش کن
10417,نوازش کندن
10418,نوازش کنین
10419,نوازندگی کردن
10420,نوبت دادن
10421,نوحه خوان
10422,نوحه خواندن
10423,نوحه کردن
10424,نور بخشن
10425,نور بین
10426,نور دادن
10427,نور دیدن
10428,نورانی کردن
10429,نورانی کندن
10430,نوسازی شدن
10431,نوسان داشتن
10432,نوسان کردن
10433,نوسان کندن
10434,نوش جان کردن
10435,نوش کندن
10436,نوشته خواهد شدن
10437,نوشته شدن
10438,نوشیدن
10439,نوشیده اندن
10440,نوشیده بودن
10441,نومید شدن
10442,نوید دادن
10443,نکاح کردن
10444,نکوهش شدن
10445,نکوهش کردن
10446,نکوهش کندن
10447,نگارش یافتن
10448,نگاشته شدن
10449,نگاه انداختن
10450,نگاه خواهد داشتن
10451,نگاه خواهم کردن
10452,نگاه دارن
10453,نگاه دارین
10454,نگاه داشتن
10455,نگاه نکردن
10456,نگاه نکندن
10457,نگاه کردن
10458,نگاه کردین
10459,نگاه کن
10460,نگاه کندن
10461,نگاه کنین
10462,نگران باشدن
10463,نگران باشندن
10464,نگران باشیدن
10465,نگران باشیمن
10466,نگران بودن
10467,نگران خواهد شدن
10468,نگران شدن
10469,نگران شستن
10470,نگرانی داشتن
10471,نگهبانی دادن
10472,نگهبانی کردن
10473,نگهداری کردن
10474,نگهداری کندن
10475,نیاز خواهد داشتن
10476,نیاز خواهم داشتن
10477,نیاز خواهند داشتن
10478,نیاز خواهید داشتن
10479,نیاز خواهیم داشتن
10480,نیاز دارین
10481,نیاز داشتن
10482,نیاز شدن
10483,نیاز شدیدن
10484,نیاز نخواهیم داشتن
10485,نیاز کردن
10486,نیاز کندن
10487,نیازمند باشندن
10488,نیازمند بودن
10489,نیازمند ساختن
10490,نیایش کردن
10491,نیایش کندن
10492,نیت داشتن
10493,نیت نکندن
10494,نیت کردن
10495,نیت کن
10496,نیت کندن
10497,نیرنگ زدن
10498,نیرو بخشدن
10499,نیرو بخشن
10500,نیرو بخشیدن
10501,نیرو دادن
10502,نیرو داشتن
10503,نیرو گرفتن
10504,نیرومند باشدن
10505,نیرومند بودن
10506,نیرومند شدن
10507,نیرومند کردن
10508,نیرومند کندن
10509,نیست شدن
10510,نیست کردن
10511,نیش بزندن
10512,نیش زدن
10513,نیشتر زدن
10514,نیشگون گرفتن
10515,نیم خیز شدن
10516,نیم پز شدن
10517,نیمه کاره ماندن
10518,نیک آمدن
10519,نیک شدن
10520,نیکو داشتن
10521,نیکو شدن
10522,نیکویی کن
10523,نیکی کردن
10524,نیکی کن
10525,نیکی کندن
10526,نیکی کنین
10527,هبوط کردن
10528,هجوم آوردن
10529,هجوم بردن
10530,هجوم برندن
10531,هجوم کردن
10532,هدایت شدن
10533,هدایت شستن
10534,هدایت فرمودن
10535,هدر دادن
10536,هدر رفتن
10537,هدر شدن
10538,هدر ندادن
10539,هدر کردن
10540,هدف گذاشتن
10541,هدف گرفتن
10542,هدیه آوردن
10543,هدیه بدن
10544,هدیه دادن
10545,هدیه دن
10546,هدیه دهمن
10547,هدیه کردن
10548,هدیه کردین
10549,هدیه کن
10550,هدیه کندن
10551,هدیه کنین
10552,هراس داشتن
10553,هراسان بودن
10554,هراسان شدن
10555,هرز شدن
10556,هرزه بودن
10557,هرزه نبودن
10558,هرس کردن
10559,هزینه خواهد شدن
10560,هزینه شدن
10561,هستی بخشن
10562,هستی بخشیدن
10563,هستی داشتن
10564,هستی گرفتن
10565,هستی یافتن
10566,هشدار دادن
10567,هشیار شدن
10568,هضم خواهد کردن
10569,هضم شدن
10570,هضم کردن
10571,هضم کندن
10572,هل بدن
10573,هل دادن
10574,هلاک خواهد شدن
10575,هلاک شدن
10576,هلاک شستن
10577,هلاک نمودن
10578,هلاک کردن
10579,هلاک کندن
10580,هلاک گشتن
10581,هم بزندن
10582,هم خوانی داشتن
10583,هم خوانی کردن
10584,هم دردی کردن
10585,هم زدن
10586,هم زمان شدن
10587,هم زن
10588,هم زندن
10589,هم صحبت شدن
10590,هم نزدن
10591,هم نزندن
10592,هم پیمان شدن
10593,هم کشیدن
10594,همانندی داشتن
10595,هماهنگ خواهد شدن
10596,هماهنگ ساختن
10597,هماهنگ شدن
10598,هماهنگ کردن
10599,هماهنگ کن
10600,هماهنگ کندن
10601,هماهنگی خواهند داشتن
10602,هماهنگی داشتن
10603,هماهنگی کردن
10604,همت بستن
10605,همت کردن
10606,همت کن
10607,همت کندن
10608,همت گماردن
10609,همت گماشتن
10610,همدست شدن
10611,همراه باشدن
10612,همراه باشندن
10613,همراه باشیدن
10614,همراه باشیمن
10615,همراه بودن
10616,همراه خواهد بودن
10617,همراه خواهد داشتن
10618,همراه خواهد شدن
10619,همراه دارین
10620,همراه داشتن
10621,همراه سازن
10622,همراه شدن
10623,همراه شومن
10624,همراه شون
10625,همراه نبودن
10626,همراه نخواهد داشتن
10627,همراه نداشتن
10628,همراه کردن
10629,همراه کندن
10630,همراهی خواهد کردن
10631,همراهی داشتن
10632,همراهی نمایدن
10633,همراهی نمودن
10634,همراهی نکردن
10635,همراهی کردن
10636,همراهی کندن
10637,همسایه باشیمن
10638,همسایه بودن
10639,همسو شدن
10640,هموار خواهد شدن
10641,هموار ساختن
10642,هموار شدن
10643,هموار کردن
10644,هموار کندن
10645,هموار گشتن
10646,همکاری داشتن
10647,همکاری نخواهد کردن
10648,همکاری کردن
10649,همکاری کندن
10650,همگانی باشدن
10651,همگانی بودن
10652,همگانی شدن
10653,همگانی کردن
10654,همگرایی داشتن
10655,همگن شدن
10656,همیشه باشدن
10657,همیشه بودن
10658,همیشگی باشدن
10659,همیشگی نبودن
10660,هنر کردن
10661,هنرنمایی کردن
10662,هو کردن
10663,هوا رفتن
10664,هوا رون
10665,هوا کردن
10666,هوا کنین
10667,هوا گرفتن
10668,هوایی شدن
10669,هورا کشیدن
10670,هوس کردن
10671,هوش آمدن
10672,هوش دارن
10673,هول شدن
10674,هول کردن
10675,هویدا بودن
10676,هویدا خواهد شدن
10677,هویدا شدن
10678,هک کردن
10679,هک کندن
10680,هیاهو کردن
10681,هیچ گفتن
10682,وا شدن
10683,وا کردن
10684,وا کن
10685,وا کندن
10686,وا کنین
10687,وابسته باشدن
10688,وابسته باشیدن
10689,وابسته بودن
10690,وابسته خواهد بودن
10691,وابسته شدن
10692,وابسته نبودن
10693,وابسته کردن
10694,وابستگی داشتن
10695,واجب باشدن
10696,واجب بودن
10697,واجب خواهد بودن
10698,واجب خواهد شدن
10699,واجب دانستن
10700,واجب ساختن
10701,واجب شدن
10702,واجب نبودن
10703,واجب کردن
10704,واجب کردین
10705,واجب گرداندن
10706,واجب گردانیدن
10707,وادار خواهد کردن
10708,وادار ساختن
10709,وادار کردن
10710,وادار کندن
10711,وارث شدن
10712,وارد آمدن
10713,وارد آوردن
10714,وارد باشدن
10715,وارد باشین
10716,وارد بشودن
10717,وارد بودن
10718,وارد خواهد شدن
10719,وارد خواهد کردن
10720,وارد خواهی شدن
10721,وارد ساختن
10722,وارد شدن
10723,وارد شدیدن
10724,وارد شستن
10725,وارد شومن
10726,وارد نخواهد شدن
10727,وارد نشدن
10728,وارد نکندن
10729,وارد کردن
10730,وارد کن
10731,وارد کندن
10732,وارسی شدن
10733,وارسی کردن
10734,وارسی کندن
10735,وارونه شدن
10736,وارونه کردن
10737,واریز خواهد شدن
10738,واریز شدن
10739,واریز کردن
10740,واریز کندن
10741,واسطه ساختن
10742,واسطه شدن
10743,واصل شدن
10744,واضح باشدن
10745,واضح بودن
10746,واضح ساختن
10747,واضح شدن
10748,واضح کردن
10749,واضح کندن
10750,واقع خواهد شدن
10751,واقع خواهند شدن
10752,واقع شدن
10753,واقع شستن
10754,واقع نخواهد شدن
10755,واقع نشدن
10756,واقعیت بخشیدن
10757,واقعیت داشتن
10758,واقعیت یافتن
10759,واقف باشدن
10760,واقف باشندن
10761,واقف باشیدن
10762,واقف باشیمن
10763,واقف بودن
10764,واقف شدن
10765,واقف کردن
10766,واله شدن
10767,وام دادن
10768,وام گرفتن
10769,وانمود کردن
10770,وانمود کن
10771,وانمود کندن
10772,وانمود کنین
10773,واهمه داشتن
10774,واژگون ساختن
10775,واژگون شدن
10776,واژگون کردن
10777,واژگون کندن
10778,واکس زدن
10779,واکنش دادن
10780,واگذار خواهد شدن
10781,واگذار خواهد کردن
10782,واگذار شدن
10783,واگذار نمایدن
10784,واگذار نمودن
10785,واگذار نکندن
10786,واگذار کردن
10787,واگذار کن
10788,واگذار کندن
10789,واگذار گردیدن
10790,واگذار گشتن
10791,وبلاگ زدن
10792,وبلاگ نویسی کردن
10793,وتو خواهد کردن
10794,وثوق داشتن
10795,وجود خواهد داشتن
10796,وجود خواهند داشتن
10797,وجود داشتن
10798,وجود نخواهد داشتن
10799,وجود نداشتن
10800,وحدت بخشن
10801,وحدت بخشیدن
10802,وحدت بخشین
10803,وحدت یافتن
10804,وحشت داشتن
10805,وحشت کردن
10806,وحشتناک بودن
10807,وحی آمدن
10808,وحی شدن
10809,وحی کردن
10810,وخیم شدن
10811,وداع کردن
10812,وداع کن
10813,وداع کندن
10814,وداع گفتن
10815,ودیعه گذاشتن
10816,وراجی کردن
10817,ورز دادن
10818,ورزش دادن
10819,ورزش نکردن
10820,ورزش کردن
10821,ورزش کندن
10822,ورزیده شدن
10823,ورشکست شدن
10824,ورشکسته خواهند شدن
10825,ورشکسته شدن
10826,ورق بزندن
10827,ورق خوردن
10828,ورق زدن
10829,ورم کردن
10830,ورم کندن
10831,ورود کردن
10832,ورود کندن
10833,وزن خواهیم داشتن
10834,وزن دارن
10835,وزن داشتن
10836,وزن کردن
10837,وزن کندن
10838,وزیر بودن
10839,وسط کشیدن
10840,وسعت بخشیدن
10841,وسعت دادن
10842,وسعت داشتن
10843,وسعت دن
10844,وسعت یافتن
10845,وسوسه کردن
10846,وسوسه کندن
10847,وسیع شدن
10848,وصف شدن
10849,وصف کردن
10850,وصل شدن
10851,وصل شستن
10852,وصل کردن
10853,وصل کندن
10854,وصلت کردن
10855,وصله زدن
10856,وصول نمایدن
10857,وصول نمودن
10858,وصول کردن
10859,وصول کندن
10860,وصیت بکندن
10861,وصیت کردن
10862,وصیت کن
10863,وصیت کندن
10864,وضع شدن
10865,وضع نمایدن
10866,وضع نمودن
10867,وضع کردن
10868,وضع کندن
10869,وضو ساختن
10870,وضو کردن
10871,وضو گرفتن
10872,وطن پرست بودن
10873,وظیفه دارن
10874,وظیفه داشتن
10875,وعده دادن
10876,وعده دارن
10877,وعده داشتن
10878,وعده فرمودن
10879,وعده کردن
10880,وفا خواهد کردن
10881,وفا دارن
10882,وفا دارین
10883,وفا داشتن
10884,وفا کردن
10885,وفا کردین
10886,وفا کن
10887,وفا کندن
10888,وفا کنین
10889,وفات کردن
10890,وفات یافتن
10891,وفادار باشدن
10892,وفادار باشندن
10893,وفادار باشیدن
10894,وفادار بودن
10895,وفادار خواهم بودن
10896,وفادار نبودن
10897,وفادار نخواهید بودن
10898,وفق دادن
10899,وقت برن
10900,وقت بگذراندن
10901,وقت خواستن
10902,وقت دارین
10903,وقت داشتن
10904,وقت ندارین
10905,وقت کارن
10906,وقت کارین
10907,وقت کردن
10908,وقت گذاشتن
10909,وقت گذراندن
10910,وقت گذرانین
10911,وقت گرفتن
10912,وقت‌گیرن
10913,وقف کردن
10914,وقوع یافتن
10915,وقوف کردن
10916,ول کردن
10917,ول کن
10918,ول کندن
10919,ول کنین
10920,ولادت یافتن
10921,ولخرجی کردن
10922,ولخرجی کنین
10923,ولو شدن
10924,وول خوردن
10925,ویران ساختن
10926,ویران شدن
10927,ویران کردن
10928,ویران کردین
10929,ویران کندن
10930,ویرانه شدن
10931,ویراژ دادن
10932,ویرایش کردن
10933,ویرایش کندن
10934,پا انداختن
10935,پا بزندن
10936,پا به فرار گذاشتن
10937,پا به گریز نهادن
10938,پا خواهد شدن
10939,پا خواهد کردن
10940,پا دادن
10941,پا زدن
10942,پا شدن
10943,پا شستن
10944,پا شون
10945,پا ن
10946,پا نهادن
10947,پا پیش گذاشتن
10948,پا کردن
10949,پا کن
10950,پا کندن
10951,پا کوفتن
10952,پا گذاردن
10953,پا گذاشتن
10954,پا گرفتن
10955,پا گیرن
10956,پابرجا بماندن
10957,پابرجا خواهد ماندن
10958,پابرجا ماندن
10959,پاداش خواهد دادن
10960,پاداش خواهیم دادن
10961,پاداش دادن
10962,پاداش گرفتن
10963,پادشاهی کردن
10964,پادشاهی کن
10965,پادشاهی کندن
10966,پارس کردن
10967,پارسا بودن
10968,پاره شدن
10969,پاره نکندن
10970,پاره کردن
10971,پاره کن
10972,پاره کندن
10973,پاره کنین
10974,پارو زدن
10975,پارو کشیدن
10976,پارک کردن
10977,پارک کندن
10978,پاس دادن
10979,پاس دارن
10980,پاس داشتن
10981,پاس کردن
10982,پاسبانی کندن
10983,پاسخ بدن
10984,پاسخ خواهد دادن
10985,پاسخ خواهند دادن
10986,پاسخ خواهیم دادن
10987,پاسخ دادن
10988,پاسخ دهمن
10989,پاسخ ندادن
10990,پاسخ نگفتن
10991,پاسخ گفتن
10992,پاسخ گون
10993,پاسخ گوین
10994,پاشیده شدن
10995,پافشاری نکندن
10996,پافشاری کردن
10997,پافشاری کندن
10998,پالایش دادن
10999,پانسمان کردن
11000,پاچه گرفتن
11001,پاچه گیرن
11002,پاک باشدن
11003,پاک باشندن
11004,پاک بودن
11005,پاک خواهد شدن
11006,پاک ساختن
11007,پاک شدن
11008,پاک شستن
11009,پاک نخواهد شدن
11010,پاک کردن
11011,پاک کردین
11012,پاک کن
11013,پاک کندن
11014,پاک کنین
11015,پاک گشتن
11016,پاکیزه بگرداندن
11017,پاکیزه ساختن
11018,پاکیزه سازن
11019,پاکیزه شدن
11020,پاکیزه کردن
11021,پاکیزه کندن
11022,پاکیزه گردان
11023,پاکیزه گردانیدن
11024,پای کوفتن
11025,پایان بخشن
11026,پایان بخشیدن
11027,پایان خواهد دادن
11028,پایان خواهد یافتن
11029,پایان خواهم بخشیدن
11030,پایان دادن
11031,پایان دهمن
11032,پایان پذیرفتن
11033,پایان گرفتن
11034,پایان یافتن
11035,پایبند باشدن
